,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,169860.0,11,10,10,10,10,10,10,10,10,24,24,24,24,24,24,24,24,24,24,24,22,20,20,20,20,19,18,18,17,17,17,16,19,19,19,18,18,17,17,17,17,17,17,17,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0
11,171112.0,12,12,12,12,12,12,12,12,12,11,11,10,12,17,17,17,14,13,13,12,10,9,9,9,9,9,9,9,9,10,14,14,14,14,13,13,13,13,13,13,12,11,11,10,11,12,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
12,172727.0,13,14,14,14,14,14,14,14,14,13,13,13,11,11,10,10,9,8,12,14,13,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,10,12,14,14,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
13,172193.0,14,13,13,13,13,13,13,13,13,12,12,11,10,10,9,9,7,7,7,7,8,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,8,12,12,11,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
14,173941.0,15,16,18,19,19,19,19,19,19,18,18,18,17,16,16,16,17,19,19,19,19,19,18,18,18,18,17,16,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0
15,173057.0,16,15,15,15,15,15,15,15,15,14,14,14,13,12,11,11,10,9,9,11,14,13,13,13,13,13,13,13,13,13,12,12,12,12,14,14,14,14,14,14,14,14,13,13,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0
16,173948.0,17,17,16,16,16,16,16,16,16,15,15,15,14,13,12,12,11,10,10,9,11,14,14,14,14,14,14,14,14,14,13,13,13,13,12,12,12,12,12,12,11,10,10,9,9,9,8,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
17,176265.0,18,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,18,16,15,15,15,18,19,19,19,20,19,19,19,19,19,19,18,18,18,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0
18,174308.0,19,18,17,17,17,17,17,17,17,16,16,16,15,14,13,15,19,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0
19,175026.0,20,19,19,18,18,18,18,18,18,17,17,17,16,15,15,14,15,18,18,18,18,17,17,17,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,177096.0,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,22,23,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0
21,177478.0,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,20,20,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
22,178390.0,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,178586.0,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,0,0,0
