,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
10,212,71,damon_hill,21,21,5,Engine,7342,8153,9507,11266,13598,15819,19632,23583,27530,31886,32615,32433.0,33132.0,33654.0,33094.0,32826.0,41243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,212,56,irvine,6,12,11,+1 Lap,7720,9031,10244,11906,14014,16469,20224,24389,27850,32244,37287,37946.0,38723.0,39062.0,39485.0,39754.0,40879.0,42297.0,44865.0,63105.0,44090.0,42042.0,40347.0,41089.0,41901.0,46170.0,49575.0,56363.0,72914.0,70344.0,71776.0,72418.0,73127.0,75362.0,77656.0,78993.0,81390.0,83860.0,84945.0,87155.0,88828.0,91223.0,93672.0,94793.0,92529.0,76073.0,74077.0,73321.0,75476.0,94191.0,95410.0,97220.0,98947.0,100150.0,101022.0,105299.0,104944.0,104822.0,108131.0,132223.0,132845.0,134736.0,136733.0,
12,212,44,panis,20,2,1,Finished,8117,9512,10835,12313,14425,16900,20600,24724,28367,32585,37407,38835.0,39531.0,40022.0,39978.0,40373.0,41553.0,42814.0,43888.0,40029.0,18054.0,14740.0,11563.0,10537.0,11790.0,31378.0,29910.0,29448.0,26514.0,23733.0,22792.0,26414.0,25144.0,24186.0,23584.0,22800.0,23442.0,24919.0,23939.0,21980.0,19565.0,18449.0,17935.0,19425.0,34195.0,15537.0,13025.0,11666.0,10864.0,10921.0,11310.0,12189.0,13721.0,14889.0,15511.0,16419.0,16046.0,15135.0,13599.0,11589.0,9913.0,9521.0,8581.0,5804.0
13,212,75,nakano,20,20,6,Gearbox,8550,10103,11788,13147,15084,17423,21230,25278,28742,33181,37708,42681.0,45766.0,47106.0,46906.0,47979.0,49806.0,51096.0,52167.0,49444.0,28305.0,28516.0,51527.0,51567.0,51582.0,60870.0,61973.0,62183.0,61967.0,61368.0,62145.0,63799.0,70415.0,85912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,212,50,verstappen,25,11,11,+1 Lap,9230,11210,13487,15943,19104,21143,24005,27243,30884,34351,38766,43389.0,47634.0,50264.0,51305.0,53332.0,56179.0,59038.0,62649.0,61570.0,44334.0,62925.0,62201.0,63765.0,64708.0,66060.0,67270.0,67852.0,67785.0,69627.0,71419.0,74778.0,75951.0,78465.0,79725.0,81201.0,82892.0,84902.0,86337.0,87460.0,90294.0,110235.0,111745.0,112384.0,110029.0,93941.0,92344.0,92031.0,92472.0,93578.0,95018.0,96824.0,98354.0,99785.0,100563.0,101509.0,103326.0,103670.0,105620.0,106860.0,108812.0,112111.0,114898.0,
15,212,22,barrichello,24,18,5,Engine,9579,12126,14517,18333,20288,22240,25346,28285,31544,34989,39120,43672.0,48070.0,50738.0,52209.0,53747.0,57213.0,59582.0,63047.0,62114.0,45222.0,66714.0,64629.0,65064.0,65885.0,67127.0,67924.0,68619.0,68506.0,67755.0,67911.0,69561.0,70706.0,71974.0,72694.0,73368.0,74483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,212,81,morbidelli,15,14,12,+2 Laps,10385,12876,15468,18972,21001,22945,25870,28828,32209,40371,67104,68422.0,70495.0,72564.0,73458.0,74575.0,77402.0,80594.0,84093.0,83630.0,64700.0,68211.0,89226.0,90151.0,91558.0,93065.0,93969.0,94778.0,94754.0,94791.0,95681.0,97930.0,99328.0,102310.0,105473.0,109115.0,111788.0,114984.0,115711.0,116794.0,121851.0,181139.0,184657.0,188756.0,186920.0,171597.0,171619.0,172087.0,173651.0,175412.0,176903.0,179124.0,181055.0,182033.0,182381.0,182848.0,182204.0,181701.0,182229.0,181924.0,183718.0,185519.0,,
17,212,64,diniz,21,16,5,Engine,10754,14462,17154,19929,22559,24759,27477,31244,34181,37402,39773,44005.0,56794.0,58712.0,59042.0,60497.0,63068.0,65483.0,67850.0,65536.0,45397.0,45575.0,67058.0,67052.0,67130.0,68164.0,69098.0,69505.0,69095.0,69994.0,72280.0,75102.0,76244.0,78805.0,80296.0,81494.0,83530.0,86493.0,86761.0,87676.0,89567.0,93036.0,117902.0,118252.0,116146.0,99329.0,98899.0,98673.0,100535.0,103022.0,104739.0,105837.0,107228.0,,,,,,,,,,,
18,212,79,katayama,18,22,6,Gearbox,11182,14982,18717,22026,25790,29388,33679,37317,41706,45470,63389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,212,23,ralf_schumacher,17,17,5,Engine,11447,13086,14845,16345,17463,18450,21752,25649,29159,33498,38175,44708.0,65202.0,64448.0,63250.0,62741.0,64025.0,66140.0,69109.0,68773.0,50587.0,52345.0,55521.0,58645.0,64222.0,86532.0,87588.0,87265.0,86365.0,86046.0,87028.0,88543.0,88962.0,89958.0,91305.0,92230.0,93312.0,94538.0,93941.0,93116.0,93195.0,94213.0,96205.0,96592.0,93738.0,79078.0,96422.0,95038.0,94415.0,94901.0,,,,,,,,,,,,,,
