,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
7,864.0,13.0,massa,15.0,11.0,+1 Lap,101325.0,194855.0,286604.0,378032.0,470402.0,562305.0,654252.0,746283.0,838438.0,932877.0,1041213.0,1131893.0,1222964.0,1314336.0,1405477.0,1497553.0,1589502.0,1680329.0,1771448.0,1862242.0,1953471.0,2044771.0,2136225.0,2227002.0,2317692.0,2408279.0,2499530.0,2593780.0,2697441.0,2802592.0,2891177.0,2979914.0,3069257.0,3158616.0,3248327.0,3337915.0,3427590.0,3518393.0,3610277.0,3702086.0,3792321.0,3882026.0,3971533.0,4060953.0,4152681.0,4261026.0,4349474.0,4438551.0,4528181.0,4617694.0,4707205.0,4798837.0,4888183.0,4977913.0,5067557.0,5156891.0,5246135.0,5335435.0,5424748.0,5516188.0,5605596.0,5695183.0,5785495.0,5875814.0,5967047.0,
8,864.0,17.0,webber,11.0,11.0,+1 Lap,101889.0,195201.0,287073.0,378627.0,470765.0,565658.0,674083.0,764829.0,855946.0,947059.0,1037736.0,1128569.0,1219258.0,1311047.0,1403577.0,1496145.0,1594833.0,1705786.0,1794926.0,1884557.0,1974601.0,2064036.0,2153549.0,2243363.0,2332983.0,2423370.0,2514211.0,2604550.0,2696541.0,2786598.0,2876968.0,2967593.0,3058174.0,3149035.0,3240092.0,3330932.0,3422172.0,3513606.0,3605926.0,3699947.0,3807402.0,3896614.0,3986054.0,4073911.0,4162926.0,4251621.0,4340382.0,4428960.0,4517555.0,4606816.0,4695900.0,4785504.0,4874286.0,4963369.0,5052536.0,5141190.0,5230223.0,5319947.0,5409077.0,5499243.0,5588546.0,5677744.0,5768115.0,5858606.0,5949928.0,
20,864.0,814.0,resta,14.0,11.0,+1 Lap,102348.0,196337.0,288340.0,380203.0,471996.0,564234.0,655672.0,747697.0,842009.0,949037.0,1039408.0,1130157.0,1221470.0,1312822.0,1404321.0,1496663.0,1587646.0,1678601.0,1769690.0,1860640.0,1951984.0,2043158.0,2136932.0,2245969.0,2336415.0,2426823.0,2517371.0,2607453.0,2698012.0,2788875.0,2880802.0,2971785.0,3062941.0,3153547.0,3244427.0,3335485.0,3426765.0,3517616.0,3609978.0,3703055.0,3794176.0,3887586.0,3993583.0,4081896.0,4170563.0,4259580.0,4348705.0,4437992.0,4527555.0,4616988.0,4706309.0,4798234.0,4887512.0,4977269.0,5066695.0,5155843.0,5245006.0,5334231.0,5423664.0,5513483.0,5604633.0,5694272.0,5784313.0,5874369.0,5965660.0,
16,864.0,807.0,hulkenberg,10.0,11.0,+1 Lap,102673.0,196659.0,288987.0,380786.0,472811.0,564821.0,656598.0,748485.0,842015.0,936284.0,1043950.0,1133942.0,1224922.0,1316343.0,1407116.0,1498148.0,1590862.0,1681767.0,1774978.0,1881730.0,1971048.0,2060967.0,2150878.0,2241004.0,2331517.0,2422899.0,2513386.0,2603651.0,2695943.0,2785803.0,2876348.0,2967004.0,3057639.0,3148362.0,3239512.0,3330330.0,3421266.0,3512986.0,3607489.0,3714921.0,3803968.0,3892921.0,3981885.0,4071151.0,4160440.0,4249791.0,4338919.0,4427831.0,4516993.0,4606289.0,4695343.0,4784455.0,4873588.0,4962506.0,5051424.0,5140478.0,5229703.0,5319394.0,5408724.0,5498736.0,5588053.0,5677265.0,5767611.0,5858103.0,5949709.0,
22,864.0,817.0,ricciardo,13.0,11.0,+1 Lap,103148.0,196972.0,289987.0,381926.0,474030.0,566121.0,658930.0,750852.0,842853.0,935101.0,1029515.0,1138011.0,1229190.0,1320440.0,1411083.0,1501911.0,1592726.0,1683361.0,1774274.0,1864792.0,1955576.0,2046532.0,2137550.0,2229058.0,2322611.0,2429113.0,2518724.0,2608786.0,2699279.0,2789852.0,2881309.0,2972093.0,3061693.0,3151571.0,3241951.0,3332711.0,3423723.0,3515689.0,3611866.0,3717833.0,3808377.0,3897598.0,3986781.0,4075368.0,4164513.0,4253660.0,4342626.0,4431680.0,4520417.0,4609390.0,4699224.0,4789140.0,4879666.0,4968627.0,5057703.0,5146859.0,5235566.0,5324788.0,5413960.0,5509795.0,5599004.0,5688614.0,5780434.0,5870795.0,5960967.0,
4,864.0,5.0,kovalainen,16.0,11.0,+1 Lap,103592.0,197443.0,290562.0,382831.0,475789.0,567953.0,660183.0,752495.0,844706.0,936829.0,1029363.0,1120964.0,1217393.0,1327215.0,1418721.0,1509828.0,1600729.0,1691575.0,1782667.0,1873668.0,1964681.0,2055791.0,2147536.0,2238896.0,2330625.0,2422593.0,2519242.0,2630184.0,2720744.0,2811738.0,2902575.0,2993849.0,3084765.0,3177505.0,3268766.0,3361511.0,3452111.0,3542947.0,3634200.0,3725210.0,3816382.0,3907399.0,4004037.0,4111732.0,4200509.0,4289565.0,4378832.0,4469062.0,4558127.0,4646842.0,4735782.0,4824806.0,4913882.0,5002894.0,5091883.0,5182277.0,5271489.0,5360957.0,5450439.0,5539845.0,5629230.0,5718962.0,5809208.0,5899702.0,5991054.0,
18,864.0,811.0,bruno_senna,23.0,4.0,Collision,104152.0,198150.0,291723.0,384100.0,476438.0,568504.0,660697.0,753116.0,845435.0,937257.0,1029870.0,1122749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,864.0,808.0,petrov,17.0,11.0,+1 Lap,104564.0,199137.0,292417.0,385288.0,477690.0,570059.0,662420.0,755021.0,847823.0,943905.0,1057115.0,1147919.0,1239644.0,1331493.0,1424027.0,1515480.0,1607329.0,1698308.0,1789861.0,1881432.0,1974333.0,2067363.0,2159669.0,2252225.0,2345009.0,2437869.0,2530700.0,2626505.0,2736968.0,2827445.0,2919596.0,3009972.0,3100230.0,3190343.0,3280588.0,3370969.0,3461444.0,3554703.0,3645848.0,3736722.0,3827961.0,3919265.0,4010884.0,4105135.0,4214171.0,4303523.0,4393226.0,4481999.0,4570997.0,4660120.0,4749671.0,4838759.0,4927532.0,5016350.0,5105425.0,5194484.0,5283491.0,5372840.0,5462364.0,5552154.0,5641832.0,5732319.0,5823328.0,5914587.0,6006205.0,
6,864.0,10.0,glock,18.0,12.0,+2 Laps,105224.0,200623.0,294916.0,388214.0,481297.0,574368.0,667530.0,761360.0,854768.0,948953.0,1043698.0,1137337.0,1231440.0,1327655.0,1438482.0,1530404.0,1622062.0,1713811.0,1805819.0,1898323.0,1990292.0,2082646.0,2174731.0,2266555.0,2358818.0,2453506.0,2564561.0,2655874.0,2747072.0,2838106.0,2929468.0,3021661.0,3112718.0,3204058.0,3295475.0,3386831.0,3478341.0,3570113.0,3662469.0,3754039.0,3845801.0,3937423.0,4029503.0,4121616.0,4214049.0,4307086.0,4402796.0,4511846.0,4601445.0,4691246.0,4781321.0,4871146.0,4960914.0,5054090.0,5148694.0,5241436.0,5331772.0,5421785.0,5511731.0,5601463.0,5692803.0,5782606.0,5872471.0,5963541.0,,
1,864.0,1.0,hamilton,8.0,1.0,Finished,105471.0,198517.0,290947.0,383312.0,474617.0,566539.0,657653.0,749209.0,840867.0,932094.0,1022866.0,1113797.0,1205111.0,1299137.0,1407778.0,1498525.0,1589969.0,1680819.0,1771860.0,1862863.0,1953829.0,2045166.0,2136551.0,2227866.0,2318447.0,2408898.0,2499930.0,2591785.0,2681909.0,2772125.0,2862409.0,2952853.0,3043812.0,3134766.0,3228605.0,3335812.0,3425476.0,3516127.0,3607256.0,3697900.0,3787512.0,3877431.0,3967078.0,4056601.0,4146036.0,4235377.0,4324462.0,4413637.0,4502748.0,4591666.0,4680591.0,4769645.0,4859052.0,4948331.0,5037648.0,5126864.0,5216029.0,5305198.0,5394196.0,5483573.0,5573101.0,5662906.0,5753739.0,5843759.0,5934847.0,6027285.0
24,864.0,819.0,pic,21.0,26.0,Mechanical,106179.0,204498.0,298572.0,392498.0,486282.0,580318.0,673468.0,768467.0,862369.0,956612.0,1050528.0,1143667.0,1237262.0,1330709.0,1426418.0,1537299.0,1629286.0,1721395.0,1813522.0,1905604.0,1997290.0,2088923.0,2180812.0,2272776.0,2366682.0,2458752.0,2553362.0,2664435.0,2755571.0,2846799.0,2938091.0,3029559.0,3120987.0,3212451.0,3328177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,864.0,37.0,rosa,19.0,13.0,+3 Laps,106617.0,202458.0,296791.0,390375.0,483976.0,577615.0,671704.0,766776.0,861398.0,959243.0,1071884.0,1164527.0,1258762.0,1351981.0,1444993.0,1539314.0,1632983.0,1726681.0,1823456.0,1936166.0,2028519.0,2121021.0,2216353.0,2311201.0,2404176.0,2497129.0,2590382.0,2687096.0,2781544.0,2878822.0,2974979.0,3071160.0,3165332.0,3259818.0,3357349.0,3468197.0,3559654.0,3651667.0,3743812.0,3835819.0,3929278.0,4021395.0,4115546.0,4207635.0,4300158.0,4392594.0,4486288.0,4578757.0,4671363.0,4766004.0,4864385.0,4980264.0,5071648.0,5162370.0,5254983.0,5345953.0,5436700.0,5529124.0,5620289.0,5711283.0,5802624.0,5894293.0,5986180.0,,,
13,864.0,39.0,karthikeyan,22.0,26.0,Mechanical,107079.0,203609.0,297801.0,391766.0,485707.0,579962.0,676593.0,771373.0,866226.0,961321.0,1059165.0,1170976.0,1264052.0,1357473.0,1450376.0,1543579.0,1636718.0,1729933.0,1825966.0,1919247.0,2020414.0,2117324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,864.0,815.0,perez,20.0,61.0,Wheel nut,124682.0,233134.0,322667.0,412472.0,502658.0,592654.0,682952.0,774817.0,866380.0,957565.0,1049468.0,1140741.0,1232880.0,1325883.0,1418240.0,1512277.0,1609336.0,1716362.0,1806083.0,1894688.0,1983681.0,2072881.0,2162418.0,2252708.0,2343083.0,2433160.0,2523438.0,2613506.0,2704063.0,2794363.0,2884650.0,2975615.0,3065872.0,3156702.0,3247820.0,3340979.0,3435439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
