,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,154290.0,11,11,11,11,11,11,11,10,13,21,21,20,17,15,15,15,14,14,14,14,13,13,13,12,12,12,16,15,14,14,14,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0
11,154910.0,12,12,12,12,12,12,12,12,9,7,6,6,7,17,17,17,17,17,17,17,17,17,19,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,17,17,17,17,17,17,14,13,12,12,12,13,13,12,12,12,12,12,12,11,11,11,11,11,11,11,10,0
12,156207.0,13,14,14,14,14,14,14,13,10,8,7,7,6,6,5,6,7,7,7,7,7,7,7,7,8,9,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
13,155470.0,14,13,13,13,13,13,13,17,21,20,19,18,15,14,14,13,13,13,13,12,12,11,11,11,11,11,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,12,12,12,12,11,11,11,11,11,10,10,10,10,10,10,13,13,0,0,0,0,0,0,0
14,156577.0,15,15,15,15,15,15,15,14,12,9,12,21,18,18,18,18,18,18,18,18,18,16,16,16,15,15,11,11,10,10,10,13,13,14,16,16,16,16,16,16,15,15,14,14,14,14,14,14,16,20,18,18,18,18,18,18,18,18,18,18,18,18,18,16,15,15,15,15,15,14,0
15,157321.0,16,16,16,16,16,16,16,15,14,10,8,10,19,19,19,19,19,19,19,19,19,18,18,18,17,17,14,13,12,12,12,15,17,17,17,17,17,17,17,17,17,16,16,15,15,15,15,15,14,15,16,16,16,16,16,16,16,16,16,15,15,15,15,14,13,13,13,13,13,12,0
16,158180.0,17,17,17,17,17,17,17,16,15,11,13,17,21,21,21,21,21,21,21,21,21,20,20,19,18,18,17,16,15,15,15,17,18,18,18,18,18,18,18,18,18,17,17,16,16,16,16,16,15,16,19,19,19,19,19,19,19,19,19,19,19,19,19,17,16,16,16,16,16,15,0
17,158715.0,18,18,18,18,18,18,19,19,17,13,10,8,8,8,8,8,8,11,12,13,16,21,21,20,20,20,19,18,18,18,18,18,16,16,15,15,15,15,15,15,16,20,20,19,19,19,19,19,19,17,14,14,14,14,14,14,13,13,13,13,13,13,12,12,12,12,12,12,12,11,0
18,159844.0,19,20,20,20,20,20,20,20,18,14,11,9,10,9,9,9,9,8,8,8,9,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,15,20,20,20,20,20,20,18,15,15,15,15,15,15,15,15,15,16,16,16,16,15,14,14,14,14,14,13,0
19,160329.0,20,21,21,21,21,21,21,21,19,15,15,12,13,13,13,14,15,16,16,16,15,15,15,15,14,14,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,19,20,20,20,20,20,20,20,20,20,20,20,20,20,18,17,17,17,17,17,16,0
20,159319.0,21,19,19,19,19,19,18,18,16,12,9,14,20,20,20,20,20,20,20,20,20,19,17,17,16,16,13,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,10,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0
21,164633.0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
