,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,178236.0,11,11,11,11,11,11,11,11,9,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,4,3,2,2,2,2,2,2,2,5,10,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
11,180528.0,12,12,12,12,12,12,12,12,10,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,5,4,6,11,10,10,10,9,9,9,9,9,9,13,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,12,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0
12,181269.0,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,12,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,0
13,182211.0,14,14,14,14,14,14,14,14,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,14,14,13,13,13,12,11,11,11,11,11,11,11,11,11,10,10,10,10,10,11,13,13,13,13,13,12,12,12,12,11,11,11,11,11,11,11,0
14,183358.0,15,15,15,15,15,15,15,15,13,12,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,15,15,15,15,14,13,13,12,12,12,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
15,184715.0,16,16,16,16,16,16,16,16,14,13,12,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,185960.0,17,17,17,17,17,17,17,17,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,15,17,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,0
17,187337.0,18,18,18,18,18,18,18,18,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,13,14,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,0,0
18,187994.0,19,19,19,19,19,19,19,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,14,13,13,12,12,12,13,12,11,11,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,11,11,11,11,11,13,13,13,13,12,12,12,12,12,12,12,0
19,189923.0,20,20,20,20,20,20,20,20,19,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,14,14,14,14,13,12,12,11,11,11,11,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,15,15,15,15,15,15,0,0
20,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
